  55  39
  0.0000  0.0257  0.0514  0.0771  0.1029  0.1286  0.1543  0.1800
  0.2057  0.2314  0.2571  0.2828  0.3086  0.3343  0.3600  0.3857
  0.4114  0.4371  0.4628  0.4885  0.5143  0.5400  0.5657  0.5914
  0.6171  0.6428  0.6685  0.6943  0.7200  0.7457  0.7714  0.7971
  0.8228  0.8485  0.8742  0.9000  0.9257  0.9514  0.9771  1.0028
  1.0285  1.0542  1.0799  1.1057  1.1314  1.1571  1.1828  1.2085
  1.2342  1.2599  1.2856  1.3114  1.3371  1.3628  1.3885  1.4142
  0.0000  0.0256  0.0513  0.0769  0.1026  0.1282  0.1538  0.1795
  0.2051  0.2308  0.2564  0.2821  0.3077  0.3333  0.3590  0.3846
  0.4103  0.4359  0.4615  0.4872  0.5128  0.5385  0.5641  0.5897
  0.6154  0.6410  0.6667  0.6923  0.7179  0.7436  0.7692  0.7949
  0.8205  0.8462  0.8718  0.8974  0.9231  0.9487  0.9744  1.0000
  0.3330E-01  0.2875E-01  0.4419E-01  0.4812E-01  0.5844E-01  0.7121E-01
  0.8178E-01  0.8728E-01  0.8782E-01  0.8552E-01  0.8234E-01  0.7885E-01
  0.7445E-01  0.6871E-01  0.6246E-01  0.5780E-01  0.5675E-01  0.5978E-01
  0.6553E-01  0.7173E-01  0.7681E-01  0.8065E-01  0.8397E-01  0.8688E-01
  0.8806E-01  0.8522E-01  0.7702E-01  0.6482E-01  0.5269E-01  0.4519E-01
  0.4519E-01  0.5269E-01  0.6482E-01  0.7702E-01  0.8522E-01  0.8806E-01
  0.8688E-01  0.8397E-01  0.8065E-01  0.7681E-01  0.7173E-01  0.6553E-01
  0.5978E-01  0.5675E-01  0.5780E-01  0.6246E-01  0.6871E-01  0.7445E-01
  0.7885E-01  0.8234E-01  0.8552E-01  0.8782E-01  0.8728E-01  0.8178E-01
  0.7121E-01  0.5844E-01  0.4812E-01  0.4419E-01  0.5455E-01  0.5741E-01
  0.6473E-01  0.7344E-01  0.8050E-01  0.8461E-01  0.8638E-01  0.8705E-01
  0.8693E-01  0.8498E-01  0.7978E-01  0.7125E-01  0.6162E-01  0.5451E-01
  0.5292E-01  0.5753E-01  0.6636E-01  0.7585E-01  0.8284E-01  0.8628E-01
  0.8713E-01  0.8680E-01  0.8570E-01  0.8292E-01  0.7731E-01  0.6913E-01
  0.6069E-01  0.5529E-01  0.5529E-01  0.6069E-01  0.6913E-01  0.7731E-01
  0.8292E-01  0.8570E-01  0.8680E-01  0.8713E-01  0.8628E-01  0.8284E-01
  0.7585E-01  0.6636E-01  0.5753E-01  0.5292E-01  0.5451E-01  0.6162E-01
  0.7125E-01  0.7978E-01  0.8498E-01  0.8693E-01  0.8705E-01  0.8638E-01
  0.8461E-01  0.8050E-01  0.7344E-01  0.6473E-01  0.5741E-01  0.5455E-01
  0.5619E-01  0.5805E-01  0.6276E-01  0.6842E-01  0.7352E-01  0.7777E-01
  0.8176E-01  0.8558E-01  0.8790E-01  0.8620E-01  0.7861E-01  0.6605E-01
  0.5250E-01  0.4293E-01  0.4084E-01  0.4694E-01  0.5908E-01  0.7276E-01
  0.8316E-01  0.8771E-01  0.8708E-01  0.8374E-01  0.7976E-01  0.7572E-01
  0.7109E-01  0.6559E-01  0.6015E-01  0.5667E-01  0.5667E-01  0.6015E-01
  0.6559E-01  0.7109E-01  0.7572E-01  0.7976E-01  0.8374E-01  0.8708E-01
  0.8771E-01  0.8316E-01  0.7276E-01  0.5908E-01  0.4694E-01  0.4084E-01
  0.4293E-01  0.5250E-01  0.6605E-01  0.7861E-01  0.8620E-01  0.8790E-01
  0.8558E-01  0.8176E-01  0.7777E-01  0.7352E-01  0.6842E-01  0.6276E-01
  0.5805E-01  0.5619E-01  0.5027E-01  0.5147E-01  0.5460E-01  0.5873E-01
  0.6334E-01  0.6865E-01  0.7492E-01  0.8120E-01  0.8471E-01  0.8187E-01
  0.7104E-01  0.5463E-01  0.3827E-01  0.2744E-01  0.2514E-01  0.3191E-01
  0.4606E-01  0.6322E-01  0.7740E-01  0.8427E-01  0.8353E-01  0.7820E-01
  0.7169E-01  0.6588E-01  0.6097E-01  0.5659E-01  0.5285E-01  0.5058E-01
  0.5058E-01  0.5285E-01  0.5659E-01  0.6097E-01  0.6588E-01  0.7169E-01
  0.7820E-01  0.8353E-01  0.8427E-01  0.7740E-01  0.6322E-01  0.4606E-01
  0.3191E-01  0.2514E-01  0.2744E-01  0.3827E-01  0.5463E-01  0.7104E-01
  0.8187E-01  0.8471E-01  0.8120E-01  0.7492E-01  0.6865E-01  0.6334E-01
  0.5873E-01  0.5460E-01  0.5147E-01  0.5027E-01  0.4078E-01  0.4167E-01
  0.4411E-01  0.4774E-01  0.5257E-01  0.5897E-01  0.6684E-01  0.7439E-01
  0.7788E-01  0.7331E-01  0.5978E-01  0.4127E-01  0.2439E-01  0.1406E-01
  0.1196E-01  0.1824E-01  0.3224E-01  0.5074E-01  0.6753E-01  0.7677E-01
  0.7692E-01  0.7085E-01  0.6278E-01  0.5555E-01  0.4998E-01  0.4579E-01
  0.4272E-01  0.4101E-01  0.4101E-01  0.4272E-01  0.4579E-01  0.4998E-01
  0.5555E-01  0.6278E-01  0.7085E-01  0.7692E-01  0.7677E-01  0.6753E-01
  0.5074E-01  0.3224E-01  0.1824E-01  0.1196E-01  0.1406E-01  0.2439E-01
  0.4127E-01  0.5978E-01  0.7331E-01  0.7788E-01  0.7439E-01  0.6684E-01
  0.5897E-01  0.5257E-01  0.4774E-01  0.4411E-01  0.4167E-01  0.4078E-01
  0.3135E-01  0.3211E-01  0.3428E-01  0.3777E-01  0.4281E-01  0.4976E-01
  0.5823E-01  0.6602E-01  0.6899E-01  0.6327E-01  0.4875E-01  0.3042E-01
  0.1500E-01  0.6306E-02  0.4629E-02  0.9740E-02  0.2200E-01  0.3962E-01
  0.5690E-01  0.6735E-01  0.6839E-01  0.6243E-01  0.5389E-01  0.4604E-01
  0.4007E-01  0.3585E-01  0.3303E-01  0.3154E-01  0.3154E-01  0.3303E-01
  0.3585E-01  0.4007E-01  0.4604E-01  0.5389E-01  0.6243E-01  0.6839E-01
  0.6735E-01  0.5690E-01  0.3962E-01  0.2200E-01  0.9740E-02  0.4629E-02
  0.6306E-02  0.1500E-01  0.3042E-01  0.4875E-01  0.6327E-01  0.6899E-01
  0.6602E-01  0.5823E-01  0.4976E-01  0.4281E-01  0.3777E-01  0.3428E-01
  0.3211E-01  0.3135E-01  0.2366E-01  0.2434E-01  0.2633E-01  0.2965E-01
  0.3457E-01  0.4140E-01  0.4968E-01  0.5720E-01  0.6000E-01  0.5459E-01
  0.4123E-01  0.2486E-01  0.1163E-01  0.4526E-02  0.3201E-02  0.7291E-02
  0.1756E-01  0.3300E-01  0.4868E-01  0.5842E-01  0.5946E-01  0.5375E-01
  0.4545E-01  0.3774E-01  0.3189E-01  0.2782E-01  0.2517E-01  0.2383E-01
  0.2383E-01  0.2517E-01  0.2782E-01  0.3189E-01  0.3774E-01  0.4545E-01
  0.5375E-01  0.5946E-01  0.5842E-01  0.4868E-01  0.3300E-01  0.1756E-01
  0.7291E-02  0.3201E-02  0.4526E-02  0.1163E-01  0.2486E-01  0.4123E-01
  0.5459E-01  0.6000E-01  0.5720E-01  0.4968E-01  0.4140E-01  0.3457E-01
  0.2965E-01  0.2633E-01  0.2434E-01  0.2366E-01  0.1785E-01  0.1845E-01
  0.2024E-01  0.2324E-01  0.2772E-01  0.3397E-01  0.4165E-01  0.4891E-01
  0.5238E-01  0.4897E-01  0.3872E-01  0.2556E-01  0.1461E-01  0.8566E-02
  0.7418E-02  0.1094E-01  0.1956E-01  0.3216E-01  0.4453E-01  0.5163E-01
  0.5135E-01  0.4552E-01  0.3771E-01  0.3062E-01  0.2527E-01  0.2158E-01
  0.1920E-01  0.1800E-01  0.1800E-01  0.1920E-01  0.2158E-01  0.2527E-01
  0.3062E-01  0.3771E-01  0.4552E-01  0.5135E-01  0.5163E-01  0.4453E-01
  0.3216E-01  0.1956E-01  0.1094E-01  0.7418E-02  0.8566E-02  0.1461E-01
  0.2556E-01  0.3872E-01  0.4897E-01  0.5238E-01  0.4891E-01  0.4165E-01
  0.3397E-01  0.2772E-01  0.2324E-01  0.2024E-01  0.1845E-01  0.1785E-01
  0.1349E-01  0.1401E-01  0.1555E-01  0.1816E-01  0.2205E-01  0.2753E-01
  0.3450E-01  0.4168E-01  0.4650E-01  0.4635E-01  0.4066E-01  0.3184E-01
  0.2368E-01  0.1876E-01  0.1777E-01  0.2074E-01  0.2747E-01  0.3641E-01
  0.4411E-01  0.4716E-01  0.4457E-01  0.3820E-01  0.3088E-01  0.2458E-01
  0.1992E-01  0.1671E-01  0.1465E-01  0.1362E-01  0.1362E-01  0.1465E-01
  0.1671E-01  0.1992E-01  0.2458E-01  0.3088E-01  0.3820E-01  0.4457E-01
  0.4716E-01  0.4411E-01  0.3641E-01  0.2747E-01  0.2074E-01  0.1777E-01
  0.1876E-01  0.2368E-01  0.3184E-01  0.4066E-01  0.4635E-01  0.4650E-01
  0.4168E-01  0.3450E-01  0.2753E-01  0.2205E-01  0.1816E-01  0.1555E-01
  0.1401E-01  0.1349E-01  0.1018E-01  0.1062E-01  0.1193E-01  0.1414E-01
  0.1743E-01  0.2215E-01  0.2838E-01  0.3548E-01  0.4175E-01  0.4513E-01
  0.4455E-01  0.4092E-01  0.3653E-01  0.3348E-01  0.3283E-01  0.3475E-01
  0.3867E-01  0.4299E-01  0.4532E-01  0.4391E-01  0.3885E-01  0.3191E-01
  0.2509E-01  0.1959E-01  0.1563E-01  0.1292E-01  0.1117E-01  0.1029E-01
  0.1029E-01  0.1117E-01  0.1292E-01  0.1563E-01  0.1959E-01  0.2509E-01
  0.3191E-01  0.3885E-01  0.4391E-01  0.4532E-01  0.4299E-01  0.3867E-01
  0.3475E-01  0.3283E-01  0.3348E-01  0.3653E-01  0.4092E-01  0.4455E-01
  0.4513E-01  0.4175E-01  0.3548E-01  0.2838E-01  0.2215E-01  0.1743E-01
  0.1414E-01  0.1193E-01  0.1062E-01  0.1018E-01  0.7716E-02  0.8090E-02
  0.9198E-02  0.1106E-01  0.1383E-01  0.1782E-01  0.2328E-01  0.3003E-01
  0.3716E-01  0.4323E-01  0.4704E-01  0.4843E-01  0.4823E-01  0.4765E-01
  0.4749E-01  0.4793E-01  0.4845E-01  0.4800E-01  0.4546E-01  0.4042E-01
  0.3364E-01  0.2653E-01  0.2036E-01  0.1565E-01  0.1231E-01  0.1003E-01
  0.8553E-02  0.7810E-02  0.7810E-02  0.8553E-02  0.1003E-01  0.1231E-01
  0.1565E-01  0.2036E-01  0.2653E-01  0.3364E-01  0.4042E-01  0.4546E-01
  0.4800E-01  0.4845E-01  0.4793E-01  0.4749E-01  0.4765E-01  0.4823E-01
  0.4843E-01  0.4704E-01  0.4323E-01  0.3716E-01  0.3003E-01  0.2328E-01
  0.1782E-01  0.1383E-01  0.1106E-01  0.9198E-02  0.8090E-02  0.7716E-02
  0.5977E-02  0.6291E-02  0.7225E-02  0.8793E-02  0.1111E-01  0.1444E-01
  0.1908E-01  0.2511E-01  0.3217E-01  0.3943E-01  0.4586E-01  0.5073E-01
  0.5387E-01  0.5547E-01  0.5577E-01  0.5485E-01  0.5251E-01  0.4851E-01
  0.4281E-01  0.3584E-01  0.2855E-01  0.2193E-01  0.1658E-01  0.1263E-01
  0.9845E-02  0.7926E-02  0.6682E-02  0.6056E-02  0.6056E-02  0.6682E-02
  0.7926E-02  0.9845E-02  0.1263E-01  0.1658E-01  0.2193E-01  0.2855E-01
  0.3584E-01  0.4281E-01  0.4851E-01  0.5251E-01  0.5485E-01  0.5577E-01
  0.5547E-01  0.5387E-01  0.5073E-01  0.4586E-01  0.3943E-01  0.3217E-01
  0.2511E-01  0.1908E-01  0.1444E-01  0.1111E-01  0.8793E-02  0.7225E-02
  0.6291E-02  0.5977E-02  0.4817E-02  0.5078E-02  0.5857E-02  0.7171E-02
  0.9105E-02  0.1185E-01  0.1565E-01  0.2069E-01  0.2692E-01  0.3391E-01
  0.4094E-01  0.4717E-01  0.5189E-01  0.5465E-01  0.5521E-01  0.5354E-01
  0.4975E-01  0.4420E-01  0.3747E-01  0.3036E-01  0.2368E-01  0.1801E-01
  0.1360E-01  0.1036E-01  0.8051E-02  0.6444E-02  0.5403E-02  0.4882E-02
  0.4882E-02  0.5403E-02  0.6444E-02  0.8051E-02  0.1036E-01  0.1360E-01
  0.1801E-01  0.2368E-01  0.3036E-01  0.3747E-01  0.4420E-01  0.4975E-01
  0.5354E-01  0.5521E-01  0.5465E-01  0.5189E-01  0.4717E-01  0.4094E-01
  0.3391E-01  0.2692E-01  0.2069E-01  0.1565E-01  0.1185E-01  0.9105E-02
  0.7171E-02  0.5857E-02  0.5078E-02  0.4817E-02  0.4075E-02  0.4286E-02
  0.4923E-02  0.6009E-02  0.7607E-02  0.9841E-02  0.1289E-01  0.1690E-01
  0.2194E-01  0.2779E-01  0.3399E-01  0.3984E-01  0.4453E-01  0.4739E-01
  0.4799E-01  0.4623E-01  0.4237E-01  0.3701E-01  0.3089E-01  0.2478E-01
  0.1930E-01  0.1477E-01  0.1125E-01  0.8634E-02  0.6737E-02  0.5407E-02
  0.4551E-02  0.4128E-02  0.4128E-02  0.4551E-02  0.5407E-02  0.6737E-02
  0.8634E-02  0.1125E-01  0.1477E-01  0.1930E-01  0.2478E-01  0.3089E-01
  0.3701E-01  0.4237E-01  0.4623E-01  0.4799E-01  0.4739E-01  0.4453E-01
  0.3984E-01  0.3399E-01  0.2779E-01  0.2194E-01  0.1690E-01  0.1289E-01
  0.9841E-02  0.7607E-02  0.6009E-02  0.4923E-02  0.4286E-02  0.4075E-02
  0.3627E-02  0.3793E-02  0.4299E-02  0.5175E-02  0.6476E-02  0.8281E-02
  0.1069E-01  0.1381E-01  0.1766E-01  0.2216E-01  0.2698E-01  0.3162E-01
  0.3542E-01  0.3777E-01  0.3826E-01  0.3680E-01  0.3366E-01  0.2936E-01
  0.2456E-01  0.1985E-01  0.1565E-01  0.1216E-01  0.9404E-02  0.7310E-02
  0.5768E-02  0.4688E-02  0.4002E-02  0.3668E-02  0.3668E-02  0.4002E-02
  0.4688E-02  0.5768E-02  0.7310E-02  0.9404E-02  0.1216E-01  0.1565E-01
  0.1985E-01  0.2456E-01  0.2936E-01  0.3366E-01  0.3680E-01  0.3826E-01
  0.3777E-01  0.3542E-01  0.3162E-01  0.2698E-01  0.2216E-01  0.1766E-01
  0.1381E-01  0.1069E-01  0.8281E-02  0.6476E-02  0.5175E-02  0.4299E-02
  0.3793E-02  0.3627E-02  0.3412E-02  0.3538E-02  0.3927E-02  0.4614E-02
  0.5646E-02  0.7078E-02  0.8965E-02  0.1135E-01  0.1424E-01  0.1754E-01
  0.2105E-01  0.2440E-01  0.2714E-01  0.2884E-01  0.2920E-01  0.2814E-01
  0.2587E-01  0.2277E-01  0.1929E-01  0.1585E-01  0.1273E-01  0.1009E-01
  0.7961E-02  0.6308E-02  0.5083E-02  0.4230E-02  0.3698E-02  0.3443E-02
  0.3443E-02  0.3698E-02  0.4230E-02  0.5083E-02  0.6308E-02  0.7961E-02
  0.1009E-01  0.1273E-01  0.1585E-01  0.1929E-01  0.2277E-01  0.2587E-01
  0.2814E-01  0.2920E-01  0.2884E-01  0.2714E-01  0.2440E-01  0.2105E-01
  0.1754E-01  0.1424E-01  0.1135E-01  0.8965E-02  0.7078E-02  0.5646E-02
  0.4614E-02  0.3927E-02  0.3538E-02  0.3412E-02  0.3412E-02  0.3505E-02
  0.3796E-02  0.4313E-02  0.5099E-02  0.6193E-02  0.7629E-02  0.9422E-02
  0.1155E-01  0.1393E-01  0.1641E-01  0.1873E-01  0.2062E-01  0.2177E-01
  0.2201E-01  0.2130E-01  0.1975E-01  0.1761E-01  0.1517E-01  0.1272E-01
  0.1045E-01  0.8481E-02  0.6867E-02  0.5605E-02  0.4670E-02  0.4024E-02
  0.3624E-02  0.3435E-02  0.3435E-02  0.3624E-02  0.4024E-02  0.4670E-02
  0.5605E-02  0.6867E-02  0.8481E-02  0.1045E-01  0.1272E-01  0.1517E-01
  0.1761E-01  0.1975E-01  0.2130E-01  0.2201E-01  0.2177E-01  0.2062E-01
  0.1873E-01  0.1641E-01  0.1393E-01  0.1155E-01  0.9422E-02  0.7629E-02
  0.6193E-02  0.5099E-02  0.4313E-02  0.3796E-02  0.3505E-02  0.3412E-02
  0.3627E-02  0.3694E-02  0.3903E-02  0.4272E-02  0.4831E-02  0.5613E-02
  0.6644E-02  0.7930E-02  0.9447E-02  0.1113E-01  0.1284E-01  0.1443E-01
  0.1569E-01  0.1646E-01  0.1662E-01  0.1615E-01  0.1511E-01  0.1366E-01
  0.1199E-01  0.1027E-01  0.8663E-02  0.7255E-02  0.6096E-02  0.5192E-02
  0.4526E-02  0.4065E-02  0.3780E-02  0.3644E-02  0.3644E-02  0.3780E-02
  0.4065E-02  0.4526E-02  0.5192E-02  0.6096E-02  0.7255E-02  0.8663E-02
  0.1027E-01  0.1199E-01  0.1366E-01  0.1511E-01  0.1615E-01  0.1662E-01
  0.1646E-01  0.1569E-01  0.1443E-01  0.1284E-01  0.1113E-01  0.9447E-02
  0.7930E-02  0.6644E-02  0.5613E-02  0.4831E-02  0.4272E-02  0.3903E-02
  0.3694E-02  0.3627E-02  0.4075E-02  0.4119E-02  0.4253E-02  0.4487E-02
  0.4838E-02  0.5332E-02  0.5994E-02  0.6835E-02  0.7839E-02  0.8956E-02
  0.1009E-01  0.1114E-01  0.1196E-01  0.1246E-01  0.1256E-01  0.1225E-01
  0.1158E-01  0.1063E-01  0.9529E-02  0.8388E-02  0.7319E-02  0.6392E-02
  0.5641E-02  0.5065E-02  0.4646E-02  0.4357E-02  0.4175E-02  0.4086E-02
  0.4086E-02  0.4175E-02  0.4357E-02  0.4646E-02  0.5065E-02  0.5641E-02
  0.6392E-02  0.7319E-02  0.8388E-02  0.9529E-02  0.1063E-01  0.1158E-01
  0.1225E-01  0.1256E-01  0.1246E-01  0.1196E-01  0.1114E-01  0.1009E-01
  0.8956E-02  0.7839E-02  0.6835E-02  0.5994E-02  0.5332E-02  0.4838E-02
  0.4487E-02  0.4253E-02  0.4119E-02  0.4075E-02  0.4817E-02  0.4835E-02
  0.4888E-02  0.4980E-02  0.5125E-02  0.5347E-02  0.5673E-02  0.6122E-02
  0.6689E-02  0.7341E-02  0.8017E-02  0.8638E-02  0.9127E-02  0.9420E-02
  0.9481E-02  0.9301E-02  0.8904E-02  0.8339E-02  0.7681E-02  0.7008E-02
  0.6392E-02  0.5882E-02  0.5495E-02  0.5225E-02  0.5045E-02  0.4928E-02
  0.4857E-02  0.4821E-02  0.4821E-02  0.4857E-02  0.4928E-02  0.5045E-02
  0.5225E-02  0.5495E-02  0.5882E-02  0.6392E-02  0.7008E-02  0.7681E-02
  0.8339E-02  0.8904E-02  0.9301E-02  0.9481E-02  0.9420E-02  0.9127E-02
  0.8638E-02  0.8017E-02  0.7341E-02  0.6689E-02  0.6122E-02  0.5673E-02
  0.5347E-02  0.5125E-02  0.4980E-02  0.4888E-02  0.4835E-02  0.4817E-02
  0.5977E-02  0.5958E-02  0.5904E-02  0.5822E-02  0.5736E-02  0.5676E-02
  0.5680E-02  0.5774E-02  0.5964E-02  0.6231E-02  0.6533E-02  0.6821E-02
  0.7050E-02  0.7187E-02  0.7215E-02  0.7131E-02  0.6946E-02  0.6682E-02
  0.6381E-02  0.6090E-02  0.5857E-02  0.5715E-02  0.5668E-02  0.5700E-02
  0.5778E-02  0.5865E-02  0.5935E-02  0.5972E-02  0.5972E-02  0.5935E-02
  0.5865E-02  0.5778E-02  0.5700E-02  0.5668E-02  0.5715E-02  0.5857E-02
  0.6090E-02  0.6381E-02  0.6682E-02  0.6946E-02  0.7131E-02  0.7215E-02
  0.7187E-02  0.7050E-02  0.6821E-02  0.6533E-02  0.6231E-02  0.5964E-02
  0.5774E-02  0.5680E-02  0.5676E-02  0.5736E-02  0.5822E-02  0.5904E-02
  0.5958E-02  0.5977E-02  0.7716E-02  0.7646E-02  0.7442E-02  0.7131E-02
  0.6756E-02  0.6370E-02  0.6029E-02  0.5773E-02  0.5618E-02  0.5553E-02
  0.5552E-02  0.5581E-02  0.5614E-02  0.5634E-02  0.5639E-02  0.5626E-02
  0.5598E-02  0.5565E-02  0.5547E-02  0.5575E-02  0.5683E-02  0.5889E-02
  0.6191E-02  0.6561E-02  0.6948E-02  0.7298E-02  0.7559E-02  0.7699E-02
  0.7699E-02  0.7559E-02  0.7298E-02  0.6948E-02  0.6561E-02  0.6191E-02
  0.5889E-02  0.5683E-02  0.5575E-02  0.5547E-02  0.5565E-02  0.5598E-02
  0.5626E-02  0.5639E-02  0.5634E-02  0.5614E-02  0.5581E-02  0.5552E-02
  0.5553E-02  0.5618E-02  0.5773E-02  0.6029E-02  0.6370E-02  0.6756E-02
  0.7131E-02  0.7442E-02  0.7646E-02  0.7716E-02  0.1018E-01  0.1004E-01
  0.9638E-02  0.9027E-02  0.8285E-02  0.7500E-02  0.6757E-02  0.6117E-02
  0.5609E-02  0.5232E-02  0.4968E-02  0.4790E-02  0.4675E-02  0.4612E-02
  0.4600E-02  0.4637E-02  0.4725E-02  0.4870E-02  0.5088E-02  0.5405E-02
  0.5845E-02  0.6422E-02  0.7119E-02  0.7892E-02  0.8667E-02  0.9354E-02
  0.9868E-02  0.1014E-01  0.1014E-01  0.9868E-02  0.9354E-02  0.8667E-02
  0.7892E-02  0.7119E-02  0.6422E-02  0.5845E-02  0.5405E-02  0.5088E-02
  0.4870E-02  0.4725E-02  0.4637E-02  0.4600E-02  0.4612E-02  0.4675E-02
  0.4790E-02  0.4968E-02  0.5232E-02  0.5609E-02  0.6117E-02  0.6757E-02
  0.7500E-02  0.8285E-02  0.9027E-02  0.9638E-02  0.1004E-01  0.1018E-01
  0.1349E-01  0.1326E-01  0.1260E-01  0.1161E-01  0.1040E-01  0.9126E-02
  0.7902E-02  0.6818E-02  0.5919E-02  0.5217E-02  0.4696E-02  0.4330E-02
  0.4093E-02  0.3967E-02  0.3942E-02  0.4017E-02  0.4197E-02  0.4496E-02
  0.4935E-02  0.5544E-02  0.6344E-02  0.7338E-02  0.8501E-02  0.9764E-02
  0.1102E-01  0.1214E-01  0.1298E-01  0.1343E-01  0.1343E-01  0.1298E-01
  0.1214E-01  0.1102E-01  0.9764E-02  0.8501E-02  0.7338E-02  0.6344E-02
  0.5544E-02  0.4935E-02  0.4496E-02  0.4197E-02  0.4017E-02  0.3942E-02
  0.3967E-02  0.4093E-02  0.4330E-02  0.4696E-02  0.5217E-02  0.5919E-02
  0.6818E-02  0.7902E-02  0.9126E-02  0.1040E-01  0.1161E-01  0.1260E-01
  0.1326E-01  0.1349E-01  0.1785E-01  0.1750E-01  0.1649E-01  0.1499E-01
  0.1318E-01  0.1129E-01  0.9488E-02  0.7888E-02  0.6550E-02  0.5491E-02
  0.4697E-02  0.4139E-02  0.3781E-02  0.3594E-02  0.3557E-02  0.3668E-02
  0.3937E-02  0.4391E-02  0.5062E-02  0.5986E-02  0.7184E-02  0.8658E-02
